1.000000000000000000e+01,1.007723444315276717e+00,4.163429651141498100e-01,4.477051862594988441e-01,4.139476032332353173e-01,7.727532150514662135e-01,5.156443689756305959e-01,4.028574631195291911e-01,9.679390838852689471e-01,5.051373974817003898e-01,6.629429355650269251e-01,5.155202205825355488e-01,6.293641282544609750e-01,5.067515947624521289e-01,5.782554324824237257e-01,9.655929534753029397e-01,2.133343953902085310e+00,1.062933463972161485e+00,1.349436186029653761e+00,1.104640978396915996e+00,1.968117699256328290e+00,1.330260975839857140e+00,9.939982627548002991e-01,2.179888017726237415e+00,1.318886293695675116e+00,1.831083938010362733e+00,1.538008421422041083e+00,1.411796062282226538e+00,1.207023475118679245e+00,1.302530780420520395e+00,1.910579728912157105e+00,4.699943065643310547e+00,4.254008769989013672e+00,4.208291292190551758e+00,4.214111566543579102e+00,4.245548486709594727e+00,4.220736980438232422e+00,4.215756177902221680e+00,4.247073173522949219e+00,4.204239606857299805e+00,4.626514673233032227e+00,4.243180990219116211e+00,4.215039730072021484e+00,4.692045450210571289e+00,4.204515457153320312e+00,4.201165199279785156e+00
1.400000000000000000e+01,5.017184515550334734e-01,3.478716163315309085e-01,3.679122743247807414e-01,7.425142490855431987e-01,6.255353900568744185e-01,2.688763143897950902e-01,4.902561751300029691e-01,1.935796296130834482e-01,6.689166073852049754e-01,6.087520220779386593e-01,5.633724571752825039e-01,3.024479225000565874e-01,7.641918991390955762e-01,3.904602374265047637e-01,6.083240574356553187e-01,1.070790534910454728e+00,1.135019642386429606e+00,1.000644175111482959e+00,1.889172076023476698e+00,1.826309279906007221e+00,7.305416192527312003e-01,1.109023601648290391e+00,4.896217050827647022e-01,1.908843852526958429e+00,1.582375819200067646e+00,1.611012526048934079e+00,8.131254977469710710e-01,1.673545140101807105e+00,8.289872443678926173e-01,1.797696149621717421e+00,4.232679605484008789e+00,4.221230745315551758e+00,4.213467836380004883e+00,4.536834716796875000e+00,4.267175912857055664e+00,4.216114997863769531e+00,4.277025222778320312e+00,4.238332748413085938e+00,4.224151134490966797e+00,4.257512569427490234e+00,4.221065759658813477e+00,4.225787639617919922e+00,4.241853475570678711e+00,4.763368129730224609e+00,4.234773635864257812e+00
2.000000000000000000e+01,3.291977420308648261e-01,5.365423197818685042e-01,1.378852343720039231e-01,2.191484734939960488e-01,2.809249518377824328e-01,3.884227894648956125e-01,4.614657778975316815e-01,2.171222217882697314e-01,3.850370583092156407e-01,4.722205145575353313e-01,4.493681006622649021e-01,4.308912528083986282e-01,2.074373946448608286e-01,3.022843546953438154e-01,2.488547040152558898e-01,9.643738593588813135e-01,1.453426706685352787e+00,4.591625057508097463e-01,6.564302880951966568e-01,6.854957452957434194e-01,1.094684245494900843e+00,1.319896050707458413e+00,8.295074447807058160e-01,9.939479113835121282e-01,1.413304701533391716e+00,1.335281327827441356e+00,1.384352982627030659e+00,5.166080000172919018e-01,1.348311037044224170e+00,8.230662335788494488e-01,4.220112085342407227e+00,4.193185567855834961e+00,4.195278882980346680e+00,4.241298913955688477e+00,4.197839498519897461e+00,4.196676015853881836e+00,4.246891021728515625e+00,4.192997217178344727e+00,4.591321945190429688e+00,4.244096040725708008e+00,4.195378780364990234e+00,4.253705739974975586e+00,4.235939979553222656e+00,4.236375093460083008e+00,4.760936498641967773e+00
2.900000000000000000e+01,8.462976578926287297e-02,1.729409311743174971e-01,8.215773908833678973e-02,3.738274637483972596e-01,3.051241062483356914e-01,1.433164132057582474e-01,1.771125672568567566e-01,2.870374816847295896e-01,1.188023333091282885e-01,1.647901538464881521e-01,1.768652041835415967e-01,1.563928900570904501e-01,2.390664682563527488e-01,1.597457744533624102e-01,1.936593093731640014e-01,2.930109207785356329e-01,4.957839671337349596e-01,2.305508753725413751e-01,1.218025439571619906e+00,9.900167413001255134e-01,5.031235281638233303e-01,8.882658425168525884e-01,9.523220788386708158e-01,3.795540964487935653e-01,6.163605915105228039e-01,6.861973680055264424e-01,5.021736780798018440e-01,8.349814917963667149e-01,4.228444172892442676e-01,7.448497482291815963e-01,4.241618871688842773e+00,4.225363254547119141e+00,4.488880634307861328e+00,4.231393098831176758e+00,4.210540056228637695e+00,4.248212099075317383e+00,4.245877027511596680e+00,4.242281198501586914e+00,4.269623041152954102e+00,4.223064184188842773e+00,4.223416328430175781e+00,4.246047735214233398e+00,4.220996618270874023e+00,4.264891624450683594e+00,4.272603034973144531e+00
4.200000000000000000e+01,1.218014307259782936e-01,1.614008258495364667e-01,1.033999938346369107e-01,8.832042703331058342e-02,9.647805055451809386e-02,3.321915330392103405e-01,1.088440544359715600e-01,9.828774347844498882e-02,8.733397619344963891e-02,2.577040641745198535e-01,8.594940846996616812e-02,1.020801746922437858e-01,1.058875222142242195e-01,1.284314385633336941e-01,1.158376646038196262e-01,4.275147699087380460e-01,6.161308407157264355e-01,3.677904353364196410e-01,3.423600942736877428e-01,4.425560351749315835e-01,1.372398203088115221e+00,5.732327102176646427e-01,3.443749797309014760e-01,4.063871463214332458e-01,9.609978697946344184e-01,3.673862137332650768e-01,4.047256208126290833e-01,4.153085043912527752e-01,5.156170438434652947e-01,5.661333985753586040e-01,4.212953805923461914e+00,4.205044507980346680e+00,4.260286092758178711e+00,4.236745595932006836e+00,4.212162017822265625e+00,4.266534805297851562e+00,4.213775157928466797e+00,4.583586692810058594e+00,4.227695941925048828e+00,4.218665361404418945e+00,4.258157730102539062e+00,4.214814662933349609e+00,4.211704492568969727e+00,4.230416059494018555e+00,4.250302553176879883e+00
6.100000000000000000e+01,5.676503597416417135e-02,6.660187127483076230e-02,8.549845427710987822e-02,8.943257943256283093e-02,1.139890486387818008e-01,7.127003629613758162e-02,1.064760882271569148e-01,6.322754291414525718e-02,8.559675808115220497e-02,6.498821379280919630e-02,6.279548250556782341e-02,9.784539682821964679e-02,9.107014212169310674e-02,9.682222818343699799e-02,4.867764806196751837e-02,2.605983560003530819e-01,4.201893664460545352e-01,4.856212038916623008e-01,3.586841639401288084e-01,4.839898912603973757e-01,3.522916519424925674e-01,4.234903261532001473e-01,3.419312552529660820e-01,4.458105919269010897e-01,2.802549999069267050e-01,2.874065896250259655e-01,5.325128001636936226e-01,3.486639290636897037e-01,4.677789017586577724e-01,2.734333882533399596e-01,4.228928565979003906e+00,4.216718673706054688e+00,4.230818271636962891e+00,4.200406312942504883e+00,4.254637241363525391e+00,4.223491907119750977e+00,4.201980352401733398e+00,4.309780836105346680e+00,4.220930099487304688e+00,4.213542222976684570e+00,4.248348712921142578e+00,4.203693866729736328e+00,4.226765155792236328e+00,4.214075803756713867e+00,4.247165441513061523e+00
8.800000000000000000e+01,6.270831799053744326e-02,6.051201317177391098e-02,6.387686267511787086e-02,5.406500082044410349e-02,6.490996375754404246e-02,5.956952864876793874e-02,6.908260704547762587e-02,1.093997224024522985e-01,6.939882768239019617e-02,5.929401778436992065e-02,1.031047168218966747e-01,5.988579324663635683e-02,6.746569744329945773e-02,4.136002161068109279e-02,5.830134117108354275e-02,2.895504123643669603e-01,2.466670910031900643e-01,3.277253188366870962e-01,2.471702283619707785e-01,3.067814933964876367e-01,3.409170682083906279e-01,3.242527303324673760e-01,4.867930552993324778e-01,2.929058219904749905e-01,2.748659519487262060e-01,3.158319307428711920e-01,2.694209578007904504e-01,2.875823741952285850e-01,2.267992789303066026e-01,2.756427852628783315e-01,4.223833560943603516e+00,4.266566514968872070e+00,4.206987857818603516e+00,4.215842485427856445e+00,4.254771709442138672e+00,4.208284616470336914e+00,4.214168787002563477e+00,4.253387689590454102e+00,4.211007356643676758e+00,4.251002073287963867e+00,4.252566814422607422e+00,4.209964513778686523e+00,4.213851451873779297e+00,4.239733934402465820e+00,4.210896253585815430e+00
1.270000000000000000e+02,6.536491292104841533e-02,4.694888533087301918e-02,4.084308685614135292e-02,4.064930349347849192e-02,7.925240781438898374e-02,4.079845464963112456e-02,4.244447985823256858e-02,4.569506342566940355e-02,1.772168125436444364e-01,4.583067872736831805e-02,3.424197370337522112e-02,5.813096472078265603e-02,8.156008090645772146e-02,4.754073820240730525e-02,9.718347632193305441e-02,3.415967397927343052e-01,2.148244550090123717e-01,2.003996589503538317e-01,2.317855758558102774e-01,3.211870282889059958e-01,1.831657550658059019e-01,2.108866159547686525e-01,1.833346743584189920e-01,2.401268695463110170e-01,2.294362246238570435e-01,1.619432008052021921e-01,3.516470801516411449e-01,3.095588790419627756e-01,2.253779634122197173e-01,2.970885818931785494e-01,4.217358589172363281e+00,4.267724990844726562e+00,4.227933406829833984e+00,4.266353845596313477e+00,4.241779088973999023e+00,4.215327262878417969e+00,4.272750377655029297e+00,4.238541841506958008e+00,4.208092689514160156e+00,4.244897603988647461e+00,4.211177349090576172e+00,4.222211122512817383e+00,4.725232362747192383e+00,4.220750570297241211e+00,4.225828886032104492e+00
1.830000000000000000e+02,3.704697292325646180e-02,3.007284343999337695e-02,2.751090648581082376e-02,3.827903026850547341e-02,4.555225279756042883e-02,5.528793256623636826e-02,3.526322024232877300e-02,3.292444143876113033e-02,4.068083013754852928e-02,5.823668380779885995e-02,5.366428472362891333e-02,6.625984455723626931e-02,3.796702405923099016e-02,2.950351634172956872e-02,4.758203038684784975e-02,1.598148270773074309e-01,1.424510251984161258e-01,1.411220905012835480e-01,1.725378117381648480e-01,2.167236763959230483e-01,2.080950156776619764e-01,1.455063240397409530e-01,1.126100363140001281e-01,1.321391447072610692e-01,2.488522842072493635e-01,2.626981930131258025e-01,1.757381416915166916e-01,2.300545260280227877e-01,1.621395161816867603e-01,2.303571508329897988e-01,4.230735540390014648e+00,4.231342315673828125e+00,4.239247083663940430e+00,4.270828485488891602e+00,4.228903770446777344e+00,4.224643945693969727e+00,4.268393039703369141e+00,4.243812084197998047e+00,4.653976917266845703e+00,4.252306699752807617e+00,4.212928771972656250e+00,4.284256458282470703e+00,4.278488397598266602e+00,4.797043323516845703e+00,4.223763227462768555e+00
2.630000000000000000e+02,6.761470908736236241e-02,4.102584871477037848e-02,3.678852168256136618e-02,5.331993095941880284e-02,4.614173909184401956e-02,2.889134399911648735e-02,3.394100399365830578e-02,3.039272256944909600e-02,4.125487464888553252e-02,4.673871428089045044e-02,3.547468766891189590e-02,3.700522196114056778e-02,3.072320401896393161e-02,2.637019692788460101e-02,2.511631595742391462e-02,2.439375650039423693e-01,1.454114700007622663e-01,1.724972307416372530e-01,2.864438347578170951e-01,1.687429249053515878e-01,1.372554839232302815e-01,1.485408255634825814e-01,1.143050906410969514e-01,1.592073854068054573e-01,2.375870542155460452e-01,1.619336926351429007e-01,1.849575677389936335e-01,1.119192922037990368e-01,1.179999729593921298e-01,1.406564907224461258e-01,4.442602634429931641e+00,4.219857215881347656e+00,4.508922815322875977e+00,4.256428718566894531e+00,4.224397420883178711e+00,4.295748949050903320e+00,4.233562231063842773e+00,4.234203577041625977e+00,4.283046960830688477e+00,4.248990774154663086e+00,4.233763694763183594e+00,4.260607481002807617e+00,4.277125120162963867e+00,4.281036853790283203e+00,4.792369604110717773e+00
3.790000000000000000e+02,3.047098934693930061e-02,3.415135023903868861e-02,3.007246853949262569e-02,4.044693966650920319e-02,3.274598650956104390e-02,4.717101828475624148e-02,3.233557363736980217e-02,3.621276441060598816e-02,3.679024372226790546e-02,5.648011167193003196e-02,3.492383124373733133e-02,2.444509327057647549e-02,2.636334716376004250e-02,4.133452212584922542e-02,5.524149663155120127e-02,1.147300185323469890e-01,1.105095851060342582e-01,1.236558161766172503e-01,2.132200590326167600e-01,1.314685602128609077e-01,2.265734650614501522e-01,1.434168540446310036e-01,1.643402367498332239e-01,9.799567318465340904e-02,1.173415012527325718e-01,1.646741583553763544e-01,1.106582571727643405e-01,1.393012909959661094e-01,1.667028868214315285e-01,1.797413650410193409e-01,4.239164352416992188e+00,4.219192743301391602e+00,4.386465311050415039e+00,4.239395856857299805e+00,4.241235733032226562e+00,4.268252611160278320e+00,4.225420951843261719e+00,4.595541954040527344e+00,4.268079280853271484e+00,4.226868391036987305e+00,4.278839111328125000e+00,4.253447532653808594e+00,4.243240118026733398e+00,4.252539634704589844e+00,4.294488668441772461e+00
5.450000000000000000e+02,2.777797650779571109e-02,5.306600755207691728e-02,3.613331825016742604e-02,3.320957224429064297e-02,2.898697284784892622e-02,4.629900092442803400e-02,3.787708782277876551e-02,2.898459472115315003e-02,4.783845484087580896e-02,3.335794525753385531e-02,6.637220935278881351e-02,2.724212851666895849e-02,4.629756676991503977e-02,2.644910426454624708e-02,3.982527774913458690e-02,1.519155962210589905e-01,1.228383913016746209e-01,1.551317098195446054e-01,1.584641845119147963e-01,1.500324007902011925e-01,1.523979530707426644e-01,2.047257972375668977e-01,1.153025417551736265e-01,1.534013392984305835e-01,1.385091438810408526e-01,1.186599609207634742e-01,1.171221805858420062e-01,1.276802133094740999e-01,1.532494094236505067e-01,1.213866144652617773e-01,4.271861791610717773e+00,4.517090797424316406e+00,4.305148601531982422e+00,4.253294467926025391e+00,4.303988933563232422e+00,4.283281564712524414e+00,4.264237642288208008e+00,4.325345754623413086e+00,4.293839454650878906e+00,4.266282796859741211e+00,4.306550741195678711e+00,4.272166728973388672e+00,4.279763936996459961e+00,4.265220165252685547e+00,4.298541545867919922e+00
7.840000000000000000e+02,3.918695526141043745e-02,3.257639268488020379e-02,2.725965018494132253e-02,4.203808607605339503e-02,2.960807332827088134e-02,4.584440779072226912e-02,3.029624488586848269e-02,2.607400271012593959e-02,3.093731846598795493e-02,2.483987354289829766e-02,2.769536014784456171e-02,4.229639878195408376e-02,3.619316283650855087e-02,2.847036974095994155e-02,2.541292486051684521e-02,1.960209425973704622e-01,1.635488918581715634e-01,1.556016911594162444e-01,9.919003909463031121e-02,1.345670071891253983e-01,1.928395867635848138e-01,1.370547141425539905e-01,1.025823408628727673e-01,1.292108402913225706e-01,8.892670032182836692e-02,1.366513099964916655e-01,1.398896227545640691e-01,1.579548048861658671e-01,1.266499436373553777e-01,7.777367964033810033e-02,4.319623947143554688e+00,4.339187145233154297e+00,4.307731151580810547e+00,4.307619094848632812e+00,4.327906608581542969e+00,4.297062158584594727e+00,4.297550439834594727e+00,4.336893558502197266e+00,4.296703815460205078e+00,4.350043296813964844e+00,4.310812473297119141e+00,4.291722059249877930e+00,4.289624214172363281e+00,4.309359073638916016e+00,4.310532093048095703e+00
1.128000000000000000e+03,4.715768572839616063e-02,3.581492367773624758e-02,3.702549125544708081e-02,3.210821102488751327e-02,2.445136896095314802e-02,2.914389621239044798e-02,2.720274579118548558e-02,7.566876138910104410e-02,4.209649035408552509e-02,2.189158497194493985e-02,2.536087993251899889e-02,2.988688031378445784e-02,3.897162671167367365e-02,3.278188695402111524e-02,3.084251262869434212e-02,1.066135211479117828e-01,1.092405415044443995e-01,1.614377657259071785e-01,1.480207763140697352e-01,7.692552091842097539e-02,1.176106532457055209e-01,7.912505280430304211e-02,1.124998646444108630e-01,1.073885616629639550e-01,8.136446982787703952e-02,1.102540224535799585e-01,1.284077201774860288e-01,1.040362722756549285e-01,1.081179964647589475e-01,1.272774655574735458e-01,4.320176124572753906e+00,4.324094533920288086e+00,4.305735826492309570e+00,4.360039949417114258e+00,4.326653242111206055e+00,4.297197341918945312e+00,4.368369102478027344e+00,4.338266134262084961e+00,4.304973363876342773e+00,4.337316513061523438e+00,4.302241563796997070e+00,4.310553312301635742e+00,4.308960199356079102e+00,4.307565689086914062e+00,4.323836803436279297e+00
1.623000000000000000e+03,4.806457676455493100e-02,3.049341679034122191e-02,3.334197347881046047e-02,2.268707815414351681e-02,2.703248207048753599e-02,1.133193226194220693e-01,4.464088155430508825e-02,2.343962405290165793e-02,3.370292929674845173e-02,3.647558557696672921e-02,4.299048375037948372e-02,2.617155832787304570e-02,2.836460089052531691e-02,2.796917959879453158e-02,1.790475766258319001e-01,1.469611837608726379e-01,1.337428632742605483e-01,9.818415277386893791e-02,1.011739450886850467e-01,9.658912851003043087e-02,1.315011720788785698e-01,9.787896424697306585e-02,9.573548748173710266e-02,1.414736450641240761e-01,1.177780143671351976e-01,1.616446311914649936e-01,1.055836834586298956e-01,8.663177629231300081e-02,1.237820716589466130e-01,1.805758750655588329e-01,4.530308723449707031e+00,4.331465482711791992e+00,4.307163715362548828e+00,4.354867935180664062e+00,4.308463811874389648e+00,4.335444927215576172e+00,4.352745056152343750e+00,4.319786787033081055e+00,4.763317108154296875e+00,4.345516443252563477e+00,4.311420917510986328e+00,4.371848821640014648e+00,4.863109827041625977e+00,4.330147504806518555e+00,4.320111274719238281e+00
2.335000000000000000e+03,4.985521591989366952e-02,5.664821465429140113e-02,3.354666327879131382e-02,2.522957275436714039e-02,2.652196714237995551e-02,2.453989920354723506e-02,3.083410483306054869e-02,2.310312734401056070e-02,3.199879127553137415e-02,2.683094474151790157e-02,2.727698239772385208e-02,1.523262786883861908e-01,3.008024730704231958e-02,2.535066400395076872e-02,4.675804006826405484e-02,1.763552446839768972e-01,1.346164995624208327e-01,9.716235438259834822e-02,8.866193384104104069e-02,1.137549798013015590e-01,9.070680697634325718e-02,1.208497822348466588e-01,8.004912859538615422e-02,1.439884626700893566e-01,9.569158003880140484e-02,1.094512786367785040e-01,1.435481709965142905e-01,9.238926287222670730e-02,8.679208919722136706e-02,1.206518511904282054e-01,4.375703811645507812e+00,4.337998867034912109e+00,4.636576414108276367e+00,4.359246969223022461e+00,4.349909305572509766e+00,4.395304203033447266e+00,4.362392425537109375e+00,4.338133096694946289e+00,4.386404037475585938e+00,4.366529703140258789e+00,4.346232652664184570e+00,4.372190713882446289e+00,4.401757001876831055e+00,4.895116567611694336e+00,4.344409704208374023e+00
3.359000000000000000e+03,2.580323936269932408e-02,7.945101218575401081e-02,2.626219869490641415e-02,2.686072511439446808e-02,3.725605472999056478e-02,2.898777017413625701e-02,2.497845429989994231e-02,3.304711902367288290e-02,2.870624405544672936e-02,3.783046814386883255e-02,3.687366378771641390e-02,2.559559653204138141e-02,2.433940926127802287e-02,3.767626169287084659e-02,3.108539573636844022e-02,8.543680387868568538e-02,1.229531047557270718e-01,1.074950569211627904e-01,8.870017030779187017e-02,9.934636867720758602e-02,1.076019026421524138e-01,8.637499040223661773e-02,9.612675154679073408e-02,1.224641652300888506e-01,1.235425655178412629e-01,1.424730220635148648e-01,1.007885754792419153e-01,9.786325954496399859e-02,1.021002719164496586e-01,1.451203316221769679e-01,4.378696441650390625e+00,4.364914417266845703e+00,4.417677164077758789e+00,4.376423597335815430e+00,4.368870735168457031e+00,4.409206867218017578e+00,4.379490613937377930e+00,4.749450206756591797e+00,4.411944389343261719e+00,4.368523836135864258e+00,4.428207874298095703e+00,4.387231349945068359e+00,4.397514104843139648e+00,4.410889863967895508e+00,4.952769756317138672e+00
4.832000000000000000e+03,3.498175305994465079e-02,2.220328062725372351e-02,7.740069843346225609e-02,4.763699372087678435e-02,4.547896104341103696e-02,2.421346506005155053e-02,3.667378029093926878e-02,8.052202980589109882e-02,2.738279939400443952e-02,1.054421138680415038e-01,2.282494404680398062e-02,3.054100046575655356e-02,5.303309844077299523e-02,4.115459328194681632e-02,2.630499906636634203e-02,1.751569299554744941e-01,8.602195941163048865e-02,1.401288270304441586e-01,1.528937116148130215e-01,1.507173304367659394e-01,7.992753270697172674e-02,1.851030231371086909e-01,9.689489157925645912e-02,1.101048996712463701e-01,1.417040546538914647e-01,7.678406845448959572e-02,9.127904524072416592e-02,8.692200803245975216e-02,2.071410897424901254e-01,9.691081197595541319e-02,4.347496986389160156e+00,4.588675498962402344e+00,4.383805036544799805e+00,4.352904319763183594e+00,4.402260780334472656e+00,4.358243465423583984e+00,4.337812185287475586e+00,4.391935110092163086e+00,4.360521554946899414e+00,4.348279953002929688e+00,4.398521661758422852e+00,4.356086969375610352e+00,4.385396480560302734e+00,4.390750646591186523e+00,4.395602464675903320e+00
6.951000000000000000e+03,2.993011919592868109e-02,3.924068451981982397e-02,3.007309219884140780e-02,3.826203746408955719e-02,2.708316614766744304e-02,2.666204259755836428e-02,2.894255864532285435e-02,2.751194361471747188e-02,5.112747794764323228e-02,5.475505714981541983e-02,2.227258094491921248e-02,2.534580037452479825e-02,3.377769935209071900e-02,2.376933094383783598e-02,2.221804359398603726e-02,1.006683495224718339e-01,1.076595505326023439e-01,1.162338663411903728e-01,9.621675404982910074e-02,1.114918073911892460e-01,1.006942984775476280e-01,1.247941306790096849e-01,7.378757441510908066e-02,1.006297631015613536e-01,9.678927827842942477e-02,9.248214967137324827e-02,1.031119492869796428e-01,1.399203331117482296e-01,9.160750774564996313e-02,8.915530722465536684e-02,4.383823394775390625e+00,4.442981719970703125e+00,4.375833511352539062e+00,4.374588966369628906e+00,4.422452211380004883e+00,4.386739253997802734e+00,4.739933490753173828e+00,4.435732841491699219e+00,4.370697498321533203e+00,4.435382604598999023e+00,4.397295475006103516e+00,4.376191377639770508e+00,4.369757175445556641e+00,4.405402898788452148e+00,4.397341489791870117e+00
1.000000000000000000e+04,2.727949066186212759e-02,2.611205301860773306e-02,2.484864340281261672e-02,3.766492043807007778e-02,2.616459781208164970e-02,2.808914790273112083e-02,2.384096313140944209e-02,5.430328435400960663e-02,2.936737777063601687e-02,3.963788040870982327e-02,2.669824438306169639e-02,3.292029639727822588e-02,2.530014838797808169e-02,2.632584789605293268e-02,3.207522996589069059e-02,9.541715387646365620e-02,8.538144438346551013e-02,9.046666309310769094e-02,1.815948939032956400e-01,9.511673990698654713e-02,1.087746209477638004e-01,9.647970710912434633e-02,8.324997353629060015e-02,1.269393852387532551e-01,1.077467258203050893e-01,1.023760204381212180e-01,1.423832797824367002e-01,9.169794446298862312e-02,1.051395646395589800e-01,1.161802936502611683e-01,4.415156602859497070e+00,4.431516170501708984e+00,4.392489433288574219e+00,4.429999828338623047e+00,4.408182621002197266e+00,4.383922338485717773e+00,4.441664934158325195e+00,4.401704788208007812e+00,4.413087368011474609e+00,4.428370952606201172e+00,4.387719392776489258e+00,4.409191370010375977e+00,4.382345438003540039e+00,4.398239135742187500e+00,4.427085876464843750e+00
